timestamp,server_id,incoming_requests,active_connections,cpu_usage_percent,memory_usage_percent,network_latency_ms,response_time_ms,server_capacity_weight
09-01-2024 19:20,7,325,32,12.52,63.23,60.05,164.01,5
09-01-2024 19:21,10,80,212,30.04,21.42,293.82,297.09,1
09-01-2024 19:22,6,57,14,85.44,81.21,73.5,748.11,2
09-01-2024 19:23,8,841,230,21.03,55.09,49.23,278.1,1
09-01-2024 19:24,7,764,132,14.37,52.09,91.92,654.74,2
09-01-2024 19:25,5,984,152,59.35,85.05,161.48,100.93,4
09-01-2024 19:26,4,82,96,90.45,15.66,41.71,536.36,4
09-01-2024 19:27,2,859,10,80.94,56.69,222.89,627.7,1
09-01-2024 19:28,8,704,374,92.86,74.34,114.6,443.48,1
09-01-2024 19:29,9,501,363,74.05,19.78,172.68,618.14,3
09-01-2024 19:30,4,498,16,47.18,41.79,221.6,584.46,1
09-01-2024 19:31,4,977,167,90.46,88.31,271.06,392.04,5
09-01-2024 19:32,5,956,96,46.26,30.88,246.71,695.1,2
09-01-2024 19:33,2,911,18,39.76,54.84,163.55,286.47,3
09-01-2024 19:34,7,86,409,48.1,70.96,297.4,351.82,5
09-01-2024 19:35,5,708,7,79.19,44.28,161.27,441.09,5
09-01-2024 19:36,6,996,184,88,45.59,163.11,121.94,1
09-01-2024 19:37,4,789,382,40.4,19.75,51.75,421.95,3
09-01-2024 19:38,8,83,245,49.29,29.26,48.87,272.81,4
09-01-2024 19:39,8,504,431,86.36,81.05,54.77,220.2,4
09-01-2024 19:40,5,493,371,14,76.37,179.59,469.93,1
09-01-2024 19:41,6,286,466,76.63,37.85,127.48,277.09,2
09-01-2024 19:42,3,261,367,48.61,43.63,118.84,687.3,1
09-01-2024 19:43,1,870,82,42,48.03,42.63,339.78,2
09-01-2024 19:44,9,189,131,47.99,40.95,117.42,342.17,5
09-01-2024 19:45,9,751,129,45.59,64.04,116.51,785.91,3
09-01-2024 19:46,3,657,289,74.31,15.96,188.14,286.39,4
09-01-2024 19:47,4,755,455,88.88,81.01,119.58,122.56,5
09-01-2024 19:48,7,410,74,51.77,37.55,128.53,703.73,1
09-01-2024 19:49,2,353,364,80.78,80.43,85.4,735.26,3
09-01-2024 19:50,3,345,59,72.22,49.08,43.79,196.63,4
09-01-2024 19:51,6,201,72,38.11,73.22,93.5,708.02,5
09-01-2024 19:52,8,995,160,59.92,76.93,17.62,405.75,1
09-01-2024 19:53,1,272,87,66.68,37.6,65.09,53.88,2
09-01-2024 19:54,4,245,401,12,63.02,100.86,448.09,3
09-01-2024 19:55,1,649,462,43.66,60.56,47.97,682.04,2
09-01-2024 19:56,2,348,17,94.37,50.7,201.17,329.39,3
09-01-2024 19:57,8,578,89,64.17,50.22,87.83,449.78,2
09-01-2024 19:58,6,537,149,38.41,37.89,186.58,129.68,5
09-01-2024 19:59,9,260,311,31.25,38.26,194.95,676.91,4
09-01-2024 20:00,2,281,6,27.81,56.11,136.95,103.37,1
09-01-2024 20:01,3,919,84,44.14,17.42,137.49,93.65,4
09-01-2024 20:02,9,744,433,26.43,85.02,176.53,748.18,3
09-01-2024 20:03,9,723,84,21.49,63.75,82.42,701.31,2
09-01-2024 20:04,6,416,250,40.95,48.26,11.27,468.4,4
09-01-2024 20:05,3,530,154,61.59,19.64,195.28,102.8,1
09-01-2024 20:06,5,631,416,22.44,62.25,184.51,445.87,1
09-01-2024 20:07,2,621,72,13.77,16.33,145.53,738.02,4
09-01-2024 20:08,7,228,109,12.94,65.99,263.35,497.64,2
09-01-2024 20:09,10,533,112,32.73,20.44,155.04,174.63,3
09-01-2024 20:10,8,638,172,26.16,64.21,94.53,726.55,5
09-01-2024 20:11,6,544,187,55.84,45.44,215.49,695.06,2
09-01-2024 20:12,8,596,285,48.74,64.7,288.91,446.34,5
09-01-2024 20:13,2,979,273,37.61,25.39,222.38,684.75,4
09-01-2024 20:14,3,65,18,80.85,23.8,273.11,63.96,4
09-01-2024 20:15,7,515,168,52.92,33.56,38.25,379.72,4
09-01-2024 20:16,10,451,319,17.78,45.86,40.69,158.91,3
09-01-2024 20:17,1,343,82,35.14,33.98,50.61,673.28,4
09-01-2024 20:18,7,220,75,92.73,21.15,212.34,777.53,2
09-01-2024 20:19,6,81,429,93.04,39.38,119.96,745.95,2
09-01-2024 20:20,8,312,460,31.65,67.93,145.92,412.61,3
09-01-2024 20:21,7,264,335,24.22,58.73,82.27,418.58,1
09-01-2024 20:22,4,607,346,52.13,87.25,222.15,728.42,5
09-01-2024 20:23,3,238,249,50.92,47.69,254.38,582.96,2
09-01-2024 20:24,3,835,131,44.86,39.96,52.26,78.19,2
09-01-2024 20:25,4,632,387,55,67.03,61.86,120.11,4
09-01-2024 20:26,9,857,422,29.74,45.9,105.12,762.34,1
09-01-2024 20:27,9,649,355,19.77,61.37,87.65,305.39,4
09-01-2024 20:28,2,895,201,58.49,85.97,161.8,166.14,3
09-01-2024 20:29,5,995,363,89.27,52.44,227.01,593.72,5
09-01-2024 20:30,1,310,296,21.71,52.36,239.02,706.16,5
09-01-2024 20:31,4,231,68,69.91,73.14,66.49,181.11,4
09-01-2024 20:32,2,554,438,47.22,71.71,56.8,216.12,5
09-01-2024 20:33,8,391,20,34.99,53.72,112.29,721.95,5
09-01-2024 20:34,4,71,271,82.51,19.85,48.58,30.27,1
09-01-2024 20:35,5,123,93,48.8,88.56,32.08,728.2,2
09-01-2024 20:36,4,651,133,59.58,43.3,76.56,50.62,3
09-01-2024 20:37,5,896,295,47.66,38.75,121.21,94.41,1
09-01-2024 20:38,5,215,296,16.91,88.62,178.41,692.57,1
09-01-2024 20:39,5,283,135,60.57,80.41,218.37,213.77,4
09-01-2024 20:40,3,424,456,45.6,39.77,70.73,195.26,4
09-01-2024 20:41,7,482,352,17.37,38.12,246.51,678.42,4
09-01-2024 20:42,3,690,356,60.64,69.07,14.93,442.91,3
09-01-2024 20:43,2,383,33,10.84,40.07,135.99,293.48,4
09-01-2024 20:44,3,853,374,27.72,33.86,191.76,577.1,2
09-01-2024 20:45,3,656,293,76.39,88.48,90.92,651.6,3
09-01-2024 20:46,8,589,32,13.22,57.43,206.69,692.96,5
09-01-2024 20:47,4,915,43,64.97,72.19,260.78,113.09,3
09-01-2024 20:48,3,84,447,90.73,68.48,31.36,474.39,5
09-01-2024 20:49,10,493,292,24.55,71.66,156.21,549.01,1
09-01-2024 20:50,5,280,354,45.45,82.75,10.54,110.85,5
09-01-2024 20:51,4,367,305,58.92,52.56,87.47,495.9,3
09-01-2024 20:52,9,392,281,48.29,71.5,45.4,44.91,2
09-01-2024 20:53,8,479,108,62.73,74.76,189.16,286.43,2
09-01-2024 20:54,7,925,96,44.35,85.98,78.36,154.17,5
09-01-2024 20:55,8,686,66,22.62,68.48,88.31,457.74,3
09-01-2024 20:56,5,515,9,17.57,81.95,65.66,169.05,5
09-01-2024 20:57,4,128,230,73.28,22.13,76.92,635.53,5
09-01-2024 20:58,7,942,221,30.28,24.46,71.41,114.49,1
09-01-2024 20:59,1,622,358,82.03,26.88,210.87,611.11,3
09-01-2024 21:00,6,498,402,73.16,25.86,286.96,97.15,5
09-01-2024 21:01,8,778,278,14.2,21.56,149.62,365.07,4
09-01-2024 21:02,7,331,99,27.1,24.19,182.11,564.86,4
09-01-2024 21:03,2,724,271,34.82,89.69,246.34,145.95,4
09-01-2024 21:04,7,106,263,60.53,35.41,145.45,606.83,5
09-01-2024 21:05,6,240,397,78.84,50.85,94.1,763.66,3
09-01-2024 21:06,5,693,362,15.13,76.62,285.54,311.25,1
09-01-2024 21:07,4,512,164,31.22,23.87,272.32,20.14,4
09-01-2024 21:08,1,91,16,41.98,38.8,70.01,391.93,5
09-01-2024 21:09,2,535,169,25.59,26.95,212.41,723.9,5
09-01-2024 21:10,7,222,21,56.35,19.69,195.91,538.7,3
09-01-2024 21:11,10,728,28,50.63,87.06,196.64,568.56,5
09-01-2024 21:12,3,299,330,36.9,79.38,250.03,638.12,3
09-01-2024 21:13,5,559,83,53.94,80.95,203.86,728.4,1
09-01-2024 21:14,8,551,273,40.24,80.15,157.81,117.35,1
09-01-2024 21:15,8,242,321,39.17,26.59,254.59,480.36,5
09-01-2024 21:16,6,839,397,32.56,73.87,83.13,713.99,2
09-01-2024 21:17,5,956,36,55.94,69.59,205.37,625.19,1
09-01-2024 21:18,2,799,495,47.75,84.41,211.95,214.17,3
09-01-2024 21:19,9,791,314,26.69,31.45,261.74,702.19,5
09-01-2024 21:20,1,214,490,11.1,46.05,299.5,249.4,2
09-01-2024 21:21,2,804,276,22.83,37.12,169.48,340.49,1
09-01-2024 21:22,1,139,233,13.64,34.34,147.9,164.8,3
09-01-2024 21:23,4,740,104,46.69,63.93,182.2,710.48,5
09-01-2024 21:24,4,107,436,29.13,27.3,199.31,92.55,3
09-01-2024 21:25,5,312,6,45.74,49.86,215.33,795.4,5
09-01-2024 21:26,5,697,23,38,63.5,87.96,276.37,2
09-01-2024 21:27,8,799,170,55.73,24.77,148.67,574.43,3
09-01-2024 21:28,3,868,152,71.53,34.27,114.42,120.41,3
09-01-2024 21:29,6,292,244,50.74,87.55,16.44,400.53,1
09-01-2024 21:30,3,712,241,15.27,74.66,184.81,51.3,3
09-01-2024 21:31,2,907,261,11.49,65.77,263.07,705.15,1
09-01-2024 21:32,8,925,416,28.12,79.2,276.83,368.21,3
09-01-2024 21:33,1,808,46,46.12,16.05,157.64,599.35,3
09-01-2024 21:34,9,268,273,13.82,15.46,230.94,717.72,1
09-01-2024 21:35,7,58,75,37.86,26.55,215.16,73.5,1
09-01-2024 21:36,10,479,283,85.4,52.14,72.52,418.92,1
09-01-2024 21:37,4,855,196,17.65,57.75,23.56,167.84,2
09-01-2024 21:38,3,928,23,90.62,23.53,225.62,73.83,5
09-01-2024 21:39,6,62,87,82.82,20.42,88.39,505.19,4
09-01-2024 21:40,9,824,369,80.7,77.13,167.07,109,5
09-01-2024 21:41,9,956,121,83.41,49.84,159.6,403.71,5
09-01-2024 21:42,4,274,418,16.8,89.44,246.27,173.6,5
09-01-2024 21:43,10,792,149,22.85,32.2,195.17,174.22,2
09-01-2024 21:44,5,739,150,21.42,63.54,254.91,427.94,5
09-01-2024 21:45,9,808,65,19.46,75.33,226.91,453.2,2
09-01-2024 21:46,2,116,160,37.86,80.45,299.95,22.71,4
09-01-2024 21:47,2,858,446,80.57,37.97,259.84,410.6,4
09-01-2024 21:48,5,718,284,31.42,29.5,67.27,542.41,1
09-01-2024 21:49,1,726,82,30.76,31.96,288.61,549.24,5
09-01-2024 21:50,8,552,7,67.45,65.01,105.34,682.91,5
09-01-2024 21:51,5,233,182,18.24,54.17,184.31,718.33,1
09-01-2024 21:52,10,257,358,40.62,59.92,282.7,505.83,2
09-01-2024 21:53,2,577,454,35.11,16.54,68.18,395.83,5
09-01-2024 21:54,9,349,14,82.02,44.32,257.9,179.2,5
09-01-2024 21:55,2,867,478,53.73,38.26,286.18,118.87,4
09-01-2024 21:56,7,290,183,64.95,79.78,256.86,495.1,2
09-01-2024 21:57,8,504,314,20.97,73.22,246.66,758.33,2
09-01-2024 21:58,6,791,44,88.96,47.22,83.06,237.01,4
09-01-2024 21:59,7,951,174,37.41,62.29,125.09,97.57,2
09-01-2024 22:00,1,579,14,70.08,18.58,229.3,350.61,1
09-01-2024 22:01,4,708,300,91.14,62.79,39.86,20.38,5
09-01-2024 22:02,7,293,425,53.24,22.29,267.07,451.79,3
09-01-2024 22:03,1,612,73,53.14,68.55,67.03,58.59,1
09-01-2024 22:04,1,820,223,19.97,58.04,171.62,746.15,4
09-01-2024 22:05,6,287,2,43.17,37.54,35.99,698.55,4
09-01-2024 22:06,4,295,210,82.46,42.81,59.63,109.62,4
09-01-2024 22:07,3,394,261,21.48,21.76,177.72,134.58,3
09-01-2024 22:08,5,533,90,87.99,39.21,192.22,763.69,1
09-01-2024 22:09,9,359,343,66.72,87.51,84.58,654.57,3
09-01-2024 22:10,10,610,396,45.78,51.46,40.13,754.78,5
09-01-2024 22:11,10,333,334,56.45,50.57,167.12,280.91,4
09-01-2024 22:12,10,87,252,22.79,62.19,252.99,106.55,3
09-01-2024 22:13,3,845,383,28.49,51.33,64.43,500,5
09-01-2024 22:14,5,81,333,34.34,41.66,209.01,774.03,5
09-01-2024 22:15,10,292,355,42.71,25.46,118.83,121.37,5
09-01-2024 22:16,5,602,47,87.82,62.27,283.21,658.74,4
09-01-2024 22:17,9,341,335,41.24,71.17,29.36,300.5,2
09-01-2024 22:18,10,664,163,54.53,84.23,16.79,110.1,5
09-01-2024 22:19,4,341,116,23.77,15.23,41.67,378.05,2
09-01-2024 22:20,1,668,403,72.56,20,235.82,401.21,5
09-01-2024 22:21,10,807,79,57.62,82.46,277.22,27.09,3
09-01-2024 22:22,5,431,447,47.39,62.34,247.63,390.07,5
09-01-2024 22:23,1,648,371,90.51,86.84,216.76,525.03,4
09-01-2024 22:24,6,627,8,85.71,47.31,21.99,616.44,4
09-01-2024 22:25,10,187,23,66.06,46.25,68.07,96.87,2
09-01-2024 22:26,10,887,269,88.35,40.82,280.94,703.7,2
09-01-2024 22:27,7,249,279,58.01,25.71,188.72,150.84,1
09-01-2024 22:28,1,384,31,80.29,43.4,143.16,533.46,3
09-01-2024 22:29,10,654,414,44.8,16.1,197.43,451.05,1
09-01-2024 22:30,4,496,170,17.37,53.2,57.69,706.41,5
09-01-2024 22:31,9,397,130,94.5,78.54,268.4,50.14,2
09-01-2024 22:32,1,327,395,24.08,39.09,198.61,169.42,4
09-01-2024 22:33,9,581,409,31.38,22.1,144.02,115.13,3
09-01-2024 22:34,8,850,157,23.86,88.03,139.93,275.49,4
09-01-2024 22:35,5,448,22,38.69,24.67,247.6,284.3,2
09-01-2024 22:36,6,440,126,34.59,54.65,95.82,89.12,1
09-01-2024 22:37,7,651,403,61.09,75.69,45.45,421.17,3
09-01-2024 22:38,4,611,457,94.7,33.93,59.77,110.67,2
09-01-2024 22:39,6,59,169,14.46,78.11,28.94,77.99,4
09-01-2024 22:40,7,640,166,76.17,56.78,154.82,45.87,5
09-01-2024 22:41,6,598,157,20.88,39.9,204.79,744.73,5
09-01-2024 22:42,6,108,330,11.69,79.93,280.53,329.46,5
09-01-2024 22:43,2,137,22,64.28,61.65,226.49,241.28,1
09-01-2024 22:44,5,508,472,84.23,61.15,177.02,396.17,4
09-01-2024 22:45,3,153,264,24.99,52.8,259.87,143,3
09-01-2024 22:46,7,880,303,39.04,35.61,268.2,336.8,2
09-01-2024 22:47,4,838,390,24.34,37.86,215.15,168.63,5
09-01-2024 22:48,1,153,263,87.05,21.61,21.6,257.43,5
09-01-2024 22:49,6,303,212,32.98,33.28,91.07,740.89,1
09-01-2024 22:50,6,791,465,47.8,35.84,104.17,135.99,5
09-01-2024 22:51,7,384,164,86.05,19.4,299.23,389.6,1
09-01-2024 22:52,8,512,136,56.99,23.27,141.93,535.47,1
09-01-2024 22:53,3,598,252,89.29,35.27,229.76,736.04,1
09-01-2024 22:54,6,350,205,88.75,65.79,245.07,739.95,5
09-01-2024 22:55,10,703,344,49.24,28.82,197.71,212.86,5
09-01-2024 22:56,2,604,302,59.5,54.14,10.39,755.66,3
09-01-2024 22:57,9,677,242,29.58,53.09,10.71,278.48,1
09-01-2024 22:58,2,390,320,94.2,77.55,246.54,718.04,2
09-01-2024 22:59,3,541,415,33.66,60.69,223.08,92.7,4
09-01-2024 23:00,10,133,279,76.58,83.77,163.15,174.71,1
09-01-2024 23:01,2,978,61,36.6,62.11,78.42,81.62,2
09-01-2024 23:02,9,308,465,36.61,16.91,30.58,253.24,1
09-01-2024 23:03,1,409,306,18.83,43.61,53.46,701.61,5
09-01-2024 23:04,5,136,302,57.59,67.43,176.2,144.23,5
09-01-2024 23:05,1,477,472,30.81,50.63,166.02,195.38,3
09-01-2024 23:06,5,416,299,22.61,46.45,282.67,188.62,3
09-01-2024 23:07,8,392,394,29.27,65.37,287.4,234.26,1
09-01-2024 23:08,8,396,95,31.34,36.43,174.92,34.57,5
09-01-2024 23:09,8,852,493,52.85,83.17,253.22,350.6,1
09-01-2024 23:10,2,970,148,42.8,45.99,244.61,781.51,2
09-01-2024 23:11,8,145,400,16.42,62.34,226.95,369.51,1
09-01-2024 23:12,5,304,462,55.56,88.67,134.01,654.41,3
09-01-2024 23:13,1,903,259,76.96,73.91,119.87,465.72,4
09-01-2024 23:14,7,185,30,58.81,54.87,82.92,31.61,2
09-01-2024 23:15,6,297,18,92.84,79.45,281.44,476.7,3
09-01-2024 23:16,5,548,187,18.43,57.03,251.16,758.28,5
09-01-2024 23:17,1,933,454,79.8,48.12,57.25,451.74,1
09-01-2024 23:18,1,535,212,52.98,80.51,79.48,431.79,3
09-01-2024 23:19,6,451,35,54.34,17.04,176.49,542.78,3
09-01-2024 23:20,10,653,147,54.12,45.56,127.01,699.29,5
09-01-2024 23:21,7,461,282,37.65,40.72,68.1,460.51,4
09-01-2024 23:22,10,957,35,37.59,68.56,238.39,337.02,5
09-01-2024 23:23,10,497,76,63.71,15.94,5.46,48.92,1
09-01-2024 23:24,1,296,72,13.81,64.56,106.27,106.63,5
09-01-2024 23:25,9,819,249,60.05,40.98,279.16,526,1
09-01-2024 23:26,4,748,57,71.59,22.34,229.43,502.77,5
09-01-2024 23:27,5,470,357,40.29,88.52,123.38,206.44,4
09-01-2024 23:28,2,173,305,28.48,30.92,278.97,580.76,1
09-01-2024 23:29,10,309,10,28.14,41.18,270.74,238.14,1
09-01-2024 23:30,8,218,213,16.96,30.53,20.51,257.88,3
09-01-2024 23:31,2,990,497,17.63,64.65,42.74,67.89,5
09-01-2024 23:32,3,926,361,24.17,73.69,119.23,449.22,3
09-01-2024 23:33,9,160,237,11.63,79.55,279.17,244.4,2
09-01-2024 23:34,2,339,234,32.63,38.32,254.04,658.77,1
09-01-2024 23:35,6,648,413,36.04,54.34,19.09,645.14,4
09-01-2024 23:36,4,62,223,94.59,64.74,156.14,120.19,4
09-01-2024 23:37,7,312,104,94.29,62.21,217.47,144.79,1
09-01-2024 23:38,6,849,327,25.9,68.7,86.4,270.37,3
09-01-2024 23:39,10,72,98,28.11,72.73,218.14,473.07,1
09-01-2024 23:40,9,994,226,51.81,22.31,114.07,287.16,2
09-01-2024 23:41,9,249,222,22.65,27.62,85.85,293.2,2
09-01-2024 23:42,10,291,324,52.84,70.07,120.81,129.25,2
09-01-2024 23:43,4,288,489,43.95,50.75,285.49,281.77,1
09-01-2024 23:44,1,352,478,37.59,47.03,272.06,386.92,5
09-01-2024 23:45,2,214,473,79.92,49.16,274.62,788.08,3
09-01-2024 23:46,8,787,334,80.39,42.9,275.63,673.61,4
09-01-2024 23:47,10,225,280,93.97,59.33,57.59,638.53,5
09-01-2024 23:48,8,78,43,28.96,39.25,269.34,456.66,1
09-01-2024 23:49,2,726,351,85.5,62.76,67.62,300.87,3
09-01-2024 23:50,4,584,382,55.72,30.2,252.25,688.42,1
09-01-2024 23:51,1,343,423,60.27,71.83,164.86,291,4
09-01-2024 23:52,7,526,348,86.18,73.62,75.79,482.38,1
09-01-2024 23:53,4,432,153,90.12,58.39,122.56,220.6,1
09-01-2024 23:54,8,605,339,71.78,42.7,132.85,625.6,5
09-01-2024 23:55,9,822,452,39.57,16.08,221.29,421.34,1
09-01-2024 23:56,9,741,290,51.62,24.11,183.78,718.23,4
09-01-2024 23:57,3,345,224,62.28,20.98,245.95,463.74,5
09-01-2024 23:58,5,700,473,80.43,15.77,122.06,148.16,1
09-01-2024 23:59,6,383,119,65.93,69.17,224.36,794.5,1
10-01-2024 00:00,6,297,214,41.06,86.71,238.88,411.53,2
10-01-2024 00:01,10,290,53,45.52,15.84,23.63,215.55,2
10-01-2024 00:02,8,155,220,14.29,23.45,115.81,276.84,5
10-01-2024 00:03,6,947,439,88.56,79.55,266.37,114.56,4
10-01-2024 00:04,6,980,243,17.49,66.64,212.97,77.67,1
10-01-2024 00:05,4,734,53,59.29,45.35,128.44,371.44,3
10-01-2024 00:06,7,610,402,84.09,89.46,58.98,762.46,5
10-01-2024 00:07,8,172,117,45.77,58.02,33.5,115.92,5
10-01-2024 00:08,3,84,391,78.01,65.22,72.66,724.12,1
10-01-2024 00:09,7,667,447,78.32,63.99,77.18,641.45,5
10-01-2024 00:10,3,889,331,15.09,31.7,114.35,649.01,3
10-01-2024 00:11,8,465,42,45.03,51.61,57.19,573.76,5
10-01-2024 00:12,1,757,395,68.74,31.23,48.08,481.63,4
10-01-2024 00:13,1,670,247,45.9,53.21,253.98,114.68,3
10-01-2024 00:14,6,686,393,56.34,17.31,78.61,469.01,4
10-01-2024 00:15,10,376,291,60.53,43.65,170.67,294.54,2
10-01-2024 00:16,9,344,248,22.85,42.92,63.79,102.14,2
10-01-2024 00:17,4,481,101,45.02,36.87,150.07,646.99,1
10-01-2024 00:18,6,396,87,12.42,20.94,86.63,446.31,1
10-01-2024 00:19,5,86,353,22.72,72.82,30.61,601.07,5
10-01-2024 00:20,1,749,449,53.54,46.53,294.74,394.02,2
10-01-2024 00:21,6,561,84,58.75,76.05,140.05,450.34,5
10-01-2024 00:22,9,898,261,22.43,77.68,120.95,575.63,5
10-01-2024 00:23,3,949,221,74.23,31.02,63.74,212.62,4
10-01-2024 00:24,3,584,154,41.7,46.6,151.13,680.7,3
10-01-2024 00:25,2,959,51,88.26,69.07,192.39,348.34,4
10-01-2024 00:26,4,822,38,42.95,52.46,94.87,572.62,4
10-01-2024 00:27,10,755,259,22.73,79.13,146.72,274.34,4
10-01-2024 00:28,3,927,469,74.43,57.87,74.94,567.93,3
10-01-2024 00:29,2,713,187,58.26,62.22,160.68,53.95,4
10-01-2024 00:30,1,67,13,42.87,74.03,237.23,744.82,1
10-01-2024 00:31,3,76,223,40.26,24.17,22.76,633.78,5
10-01-2024 00:32,10,585,465,22.82,58.82,157.76,538.55,4
10-01-2024 00:33,6,78,419,38.97,21.41,122.81,272.63,2
10-01-2024 00:34,9,700,87,12.49,34.54,26.84,677.22,3
10-01-2024 00:35,5,707,259,52.7,30.94,282.45,618.8,5
10-01-2024 00:36,3,684,181,86.22,57.53,81.65,373.41,4
10-01-2024 00:37,5,689,311,77.6,78.29,171.56,174.01,3
10-01-2024 00:38,5,929,173,12.42,24.96,114.92,156.9,3
10-01-2024 00:39,5,166,322,84.91,72.63,84.98,400.79,2
10-01-2024 00:40,7,181,195,48.45,25.73,160.52,631.06,3
10-01-2024 00:41,5,338,340,26.23,29.23,208.26,577.28,5
10-01-2024 00:42,7,767,496,73.96,83.77,236.73,404.98,3
10-01-2024 00:43,9,285,245,37.44,15.73,192.01,179.45,4
10-01-2024 00:44,5,91,428,31.53,29.79,160.26,206.6,1
10-01-2024 00:45,2,209,329,23.71,31.17,234.29,64.96,3
10-01-2024 00:46,5,813,368,51.36,36.14,157.65,157.9,5
10-01-2024 00:47,8,740,196,17.94,42.26,292.4,29.95,4
10-01-2024 00:48,4,174,62,76.78,22.74,160.39,546.11,3
10-01-2024 00:49,2,309,25,50.01,50.13,98.59,478.83,3
10-01-2024 00:50,10,325,52,47.99,44.95,136.68,790.61,4
10-01-2024 00:51,3,262,50,10.16,61.87,149.55,614.96,3
10-01-2024 00:52,9,522,378,79.52,80.06,88.63,212.07,4
10-01-2024 00:53,9,885,385,51.89,37.33,51.83,572.16,2
10-01-2024 00:54,8,751,295,47.39,55.99,132.26,29.49,1
10-01-2024 00:55,8,619,52,74.72,42.85,269.62,789.2,3
10-01-2024 00:56,8,480,332,15.35,18.02,80.38,499.26,2
10-01-2024 00:57,8,764,40,41.17,76.58,111.74,113.34,4
10-01-2024 00:58,8,129,232,58.94,62.57,228.53,408.84,1
10-01-2024 00:59,1,277,60,49.15,15.16,29.27,753.68,3
10-01-2024 01:00,6,951,216,25.44,33.72,248.4,682.77,2
10-01-2024 01:01,9,144,457,35.44,38.17,217.48,253.16,4
10-01-2024 01:02,8,473,366,35.52,75.86,167.18,328.99,3
10-01-2024 01:03,3,968,340,94.32,72.05,66.8,685.78,2
10-01-2024 01:04,1,997,197,37.73,44.71,32.34,722.01,1
10-01-2024 01:05,2,565,276,27.44,26.8,73.36,733.39,1
10-01-2024 01:06,2,214,341,79.92,43.95,229.64,759.35,2
10-01-2024 01:07,7,475,2,45.8,75.76,280.38,410.42,1
10-01-2024 01:08,6,861,469,47.73,48.93,222.68,691.98,1
10-01-2024 01:09,2,942,106,56.66,23.69,160.65,290.64,2
10-01-2024 01:10,8,91,216,60.63,17.89,285.45,673.72,4
10-01-2024 01:11,9,846,265,60.2,40,249.43,291.02,5
10-01-2024 01:12,7,790,167,12.93,26.13,198.47,494.49,3
10-01-2024 01:13,4,452,247,79.6,70.88,16.18,385.4,1
10-01-2024 01:14,1,804,414,26.56,35.91,89.88,716.49,4
10-01-2024 01:15,4,773,438,34.85,80.81,95.92,71.89,4
10-01-2024 01:16,4,465,210,24.74,61.3,107.44,760.06,5
10-01-2024 01:17,8,349,58,75.2,44.52,119.87,380.43,2
10-01-2024 01:18,4,104,428,59.61,60.75,282.11,395.49,1
10-01-2024 01:19,4,385,43,74.2,37.14,223.85,665.7,3
10-01-2024 01:20,2,950,138,65.54,25.6,209.12,539.62,1
10-01-2024 01:21,10,930,109,18.85,87.31,130.82,763.89,3
10-01-2024 01:22,7,479,489,35.63,57.24,104.58,446.36,3
10-01-2024 01:23,4,734,48,53.12,15.55,40.28,455.75,5
10-01-2024 01:24,6,838,126,35.92,38.27,138.78,777.93,3
10-01-2024 01:25,3,383,469,27.62,26.97,65.58,742.62,2
10-01-2024 01:26,7,790,214,83.93,34.36,120.35,182.78,3
10-01-2024 01:27,6,455,401,73.56,19.18,51.14,259.42,4
10-01-2024 01:28,3,79,128,39.34,33.38,106.48,507.76,4
10-01-2024 01:29,4,584,389,75.03,66.23,17.68,752.71,1
10-01-2024 01:30,10,566,198,63.34,76.55,6.78,459.42,3
10-01-2024 01:31,5,624,202,10.32,41.05,261.62,591.6,5
10-01-2024 01:32,9,270,192,42.32,54.18,194.17,93.32,3
10-01-2024 01:33,6,876,107,34.69,18.13,178.36,427.65,3
10-01-2024 01:34,4,643,194,28.52,21.81,156.57,135.13,3
10-01-2024 01:35,7,543,327,31.39,56.39,219.39,223.29,5
10-01-2024 01:36,2,803,238,90.1,78.04,222.17,149.72,1
10-01-2024 01:37,4,302,132,51.34,21.6,280.9,149.41,3
10-01-2024 01:38,5,613,357,82.06,46.39,77.1,793.53,1
10-01-2024 01:39,4,370,83,28.21,87.78,236.63,252.63,5
10-01-2024 01:40,4,88,284,24.82,70.41,297.39,461.08,1
10-01-2024 01:41,9,514,468,85.55,29.82,13.56,35.67,1
10-01-2024 01:42,2,820,222,52.13,36.39,115.33,648.98,2
10-01-2024 01:43,6,987,106,86.09,86.09,133.63,550.58,3
10-01-2024 01:44,8,888,294,15.36,31.57,247.44,198.45,1
10-01-2024 01:45,8,460,66,87.9,48.07,9.05,48.13,3
10-01-2024 01:46,7,461,195,45.31,41.67,181.59,234.17,2
10-01-2024 01:47,10,541,188,23.21,51.75,268.31,510.29,2
10-01-2024 01:48,4,487,47,68.09,32.74,48.55,31.86,1
10-01-2024 01:49,7,528,362,77.74,65.13,39.09,78.78,1
10-01-2024 01:50,10,832,497,14.03,32.59,299.94,339.29,2
10-01-2024 01:51,6,998,359,93.91,60.16,248.66,157.28,4
10-01-2024 01:52,6,121,25,69.25,41.83,210.74,512.81,1
10-01-2024 01:53,2,631,66,37.32,33.86,122.7,156.23,4
10-01-2024 01:54,8,269,487,22.86,67.13,256.92,795.02,5
10-01-2024 01:55,8,53,335,43.37,87.39,277.22,359.93,5
10-01-2024 01:56,7,911,67,28.75,80.2,221.06,135.69,5
10-01-2024 01:57,9,962,197,52,21.51,122.44,77.59,1
